                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                       1                                      396                  1.0000000000000000E+000                  2.0000000000000000E-002                  6.3907177897571558E+006                  3.9071778975715634E+005                  5.9103000000000007E+028                  1.1674117094152498E+009                  2.6241786877172501E+002                  2.4574383254310529E-009                  2.4016700482209288E-002                 -1.9999685732866499E+001                  7.4000000000000066E-001                  1.9999183706787524E-005                  2.3998000081629317E-001                  4.1190033572070552E-003                  1.2069358269711386E-003                  1.1203889262184411E-002                  2.5128927550411642E-003                  3.0010421173161196E-005                 -4.2075858886817678E-015                  2.2087273791607491E-007                  5.9692898127090624E-012                  7.1628432196481710E-008                  1.2294264175565194E-009                  3.6024218998934749E-010                  3.3440995900637592E-009                  7.5003986877758077E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0010410892767767E-005                  2.3899356457734538E-002                  6.8024841597005588E+003                  3.5820178925868022E+008                  1.2212075014292433E+014                  5.7889423668829288E-027                  5.7889423668829288E-027                  0.0000000000000000E+000                  2.3162502450366705E-028                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.0167923051457331E+014 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10 
                                    zone                                     mass                              temperature                                radius_cm                                 conv_vel                                      tau                                 pressure                               luminosity                                   m_grav                         log_column_depth 
                                       1                  3.0010421173161196E-005                  6.9954595597691252E+002                  1.6715143201608021E+009                  0.0000000000000000E+000                  6.6666666666666657E+001                  1.4036335318532053E+006                  2.4574383254310529E-009                  3.0010421173161196E-005                 -9.8999999999999986E+001 
                                       2                  3.0010421173161043E-005                  6.9954595918424127E+002                  1.6715143200093253E+009                  0.0000000000000000E+000                  6.6666667239355277E+001                  1.4036335578525648E+006                  2.4574363936247294E-009                  3.0010421173161043E-005                 -5.0728712173438772E+000 
                                       3                  3.0010421173160549E-005                  6.9954596950344603E+002                  1.6715143195075531E+009                  0.0000000000000000E+000                  6.6666669136386332E+001                  1.4036336415026789E+006                  2.4574299945162995E-009                  3.0010421173160549E-005                 -4.4381421090018049E+000 
                                       4                  3.0010421173158977E-005                  6.9954599976356292E+002                  1.6715143179075727E+009                  0.0000000000000000E+000                  6.6666675185410043E+001                  1.4036338868009879E+006                  2.4574095898120465E-009                  3.0010421173158977E-005                 -3.9004142418511325E+000 
                                       5                  3.0010421173154477E-005                  6.9954605544829440E+002                  1.6715143133442893E+009                  0.0000000000000000E+000                  6.6666692437656636E+001                  1.4036343382101699E+006                  2.4573513941466827E-009                  3.0010421173154477E-005                 -3.4196587001051015E+000 
                                       6                  3.0010421173147802E-005                  6.9954612200732799E+002                  1.6715143065656517E+009                  0.0000000000000000E+000                  6.6666718065479174E+001                  1.4036348777911069E+006                  2.4572649458139241E-009                  3.0010421173147802E-005                 -3.1198367531076232E+000 
                                       7                  3.0010421173141118E-005                  6.9954620060184959E+002                  1.6715142997870080E+009                  0.0000000000000000E+000                  6.6666743693306429E+001                  1.4036355149638534E+006                  2.4571784974811750E-009                  3.0010421173141118E-005                 -2.9441489224970852E+000 
                                       8                  3.0010421173132027E-005                  6.9954629122985455E+002                  1.6715142905563231E+009                  0.0000000000000000E+000                  6.6666778591542496E+001                  1.4036362497284245E+006                  2.4570607780336808E-009                  3.0010421173132027E-005                 -2.7818633034518516E+000 
                                       9                  3.0010421173122934E-005                  6.9954642716533158E+002                  1.6715142813256383E+009                  0.0000000000000000E+000                  6.6666813489787330E+001                  1.4036373518753019E+006                  2.4569430585862226E-009                  3.0010421173122934E-005                 -2.6639955238657862E+000 
